API,oil/day,Date
05123368160000,13.41,2/1/20
05123368160000,13.71,3/1/20
05123368160000,16.50,4/1/20
05123368160000,16.84,5/1/20
05123368160000,12.53,6/1/20
05123368160000,14.35,7/1/20
05123368160000,12.26,8/1/20
05123368160000,15.30,9/1/20
05123368160000,11.50,10/1/20
05123368160000,#VALUE!,11/1/20
05123368160000,17.58,12/1/20
05123368160000,14.94,1/1/21
05123368160000,11.04,2/1/21
05123368160000,7.35,3/1/21
05123368160000,5.70,4/1/21
05123368160000,13.84,5/1/21
05123368160000,8.20,6/1/21
05123368160000,4.77,7/1/21
05123368160000,12.23,8/1/21
05123368160000,12.00,9/1/21
05123368160000,12.42,10/1/21
05123368160000,11.77,11/1/21
05123368160000,12.29,12/1/21
05123368170000,298.33,10/1/13
05123368170000,315.13,11/1/13
05123368170000,222.06,12/1/13
05123368170000,172.77,1/1/14
05123368170000,141.39,2/1/14
05123368170000,121.35,3/1/14
05123368170000,105.87,4/1/14
05123368170000,80.11,5/1/14
05123368170000,6.22,6/1/14
05123368170000,#VALUE!,7/1/14
05123368170000,#VALUE!,8/1/14
05123368170000,14.40,9/1/14
05123368170000,17.94,10/1/14
05123368170000,16.20,11/1/14
05123368170000,16.45,12/1/14
05123368170000,16.00,1/1/15
05123368170000,16.31,2/1/15
05123368170000,16.33,3/1/15
05123368170000,15.30,4/1/15
05123368170000,12.94,5/1/15
05123368170000,11.93,6/1/15
05123368170000,11.00,7/1/15
05123368170000,10.13,8/1/15
05123368170000,9.79,9/1/15
05123368170000,9.45,10/1/15
05123368170000,9.90,11/1/15
05123368170000,7.71,12/1/15
05123368170000,9.94,1/1/16
05123368170000,8.76,2/1/16
05123368170000,8.26,3/1/16
05123368170000,7.10,4/1/16
05123368170000,7.71,5/1/16
05123368170000,6.33,6/1/16
05123368170000,3.61,7/1/16
05123368170000,7.23,8/1/16
05123368170000,6.43,9/1/16
05123368170000,6.68,10/1/16
05123368170000,8.27,11/1/16
05123368170000,8.10,12/1/16
05123368170000,8.03,1/1/17
